id,datetime,date,time,speaker,type,source_log,text
WA-0483,2025-12-10T18:24:20,2025-12-10,18:24:20,Merry,text,main,I refuse to exist in a friendship where all I have to go on is the other mofos words
WA-0484,2025-12-10T18:24:26,2025-12-10,18:24:26,Merry,text,main,Ever only all the time
WA-0485,2025-12-10T18:24:41,2025-12-10,18:24:41,Merry,text,main,I just can’t this is so frustrating
WA-0486,2025-12-10T18:24:58,2025-12-10,18:24:58,Merry,text,main,Fuck ur stupid gave it’s not even that big a deal Jesus
WA-0487,2025-12-10T18:25:12,2025-12-10,18:25:12,Merry,text,main,FACE NOT GAVE fuck ur stupid face
WA-0488,2025-12-11T08:54:50,2025-12-11,08:54:50,Merry,media/system,main,‎video note omitted
WA-0489,2025-12-11T08:55:20,2025-12-11,08:55:20,Merry,media/system,main,‎video note omitted
WA-0490,2025-12-11T08:58:53,2025-12-11,08:58:53,Merry,media/system,main,‎video note omitted
WA-0491,2025-12-11T08:59:16,2025-12-11,08:59:16,Merry,media/system,main,‎video note omitted
WA-0492,2025-12-11T08:59:50,2025-12-11,08:59:50,Merry,media/system,main,‎video note omitted
WA-0493,2025-12-11T09:10:05,2025-12-11,09:10:05,Merry,text,main,Are you or are you not ever going to talk to me face-to-face? Tell me are you or are you not? Is it gonna happen or is it not?
WA-0494,2025-12-11T09:11:13,2025-12-11,09:11:13,Merry,media/system,main,‎audio omitted
WA-0495,2025-12-11T10:31:20,2025-12-11,10:31:20,Merry,text,main,Glad to know you’d rather just ignore me as a problem than do what you promised
WA-0496,2025-12-11T12:51:05,2025-12-11,12:51:05,Merry,media/system,main,‎audio omitted
WA-0497,2025-12-11T12:51:19,2025-12-11,12:51:19,Derek ********,media/system,main,‎You pinned a message
WA-0498,2025-12-11T12:53:26,2025-12-11,12:53:26,Merry,text,main,Face me. Deal with me. You’ve had time now deal with me
WA-0499,2025-12-11T12:54:39,2025-12-11,12:54:39,Merry,text,main,I’ll even let you talk I’ll let you talk and voice message. You can type in voice message but you need to deal with me. You need to tell me yes Mary I am going to do the things that I have promised you for a year I would do and give me a date and stick the fuck to it or you need to tell me no Mary I’m never gonna do the thing so I can fuck the fuck off and I’m not gonna fuck the fuck off or leave you alone until you answer me either way
WA-0500,2025-12-11T18:50:50,2025-12-11,18:50:50,Merry,media/system,main,‎video note omitted
WA-0501,2025-12-11T18:51:24,2025-12-11,18:51:24,Merry,media/system,main,‎video note omitted
WA-0502,2025-12-11T18:51:57,2025-12-11,18:51:57,Merry,media/system,main,‎video note omitted
WA-0503,2025-12-11T19:05:27,2025-12-11,19:05:27,Merry,media/system,main,‎video note omitted
WA-0504,2025-12-11T21:34:13,2025-12-11,21:34:13,Merry,media/system,main,‎video note omitted
WA-0505,2025-12-11T21:34:45,2025-12-11,21:34:45,Merry,text,main,Figure your shit out and lemme know if I’ll ever get to see ur face right or not
WA-0506,2025-12-12T08:30:20,2025-12-12,08:30:20,Merry,media/system,main,‎video note omitted
WA-0507,2025-12-12T08:30:35,2025-12-12,08:30:35,Merry,media/system,main,‎video note omitted
WA-0508,2025-12-12T08:30:44,2025-12-12,08:30:44,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0509,2025-12-12T08:31:10,2025-12-12,08:31:10,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0510,2025-12-12T08:31:48,2025-12-12,08:31:48,Merry,text,main,Are you going to do what you promised? Or ignore me forever
WA-0511,2025-12-12T08:32:01,2025-12-12,08:32:01,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0512,2025-12-12T08:32:27,2025-12-12,08:32:27,Merry,text,main,I’ve had 3 days deal with me or fuck off
WA-0513,2025-12-12T08:32:40,2025-12-12,08:32:40,Merry,text,main,YOUVE had 3 days deal with me or fuck off
WA-0514,2025-12-12T08:38:58,2025-12-12,08:38:58,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0515,2025-12-12T08:39:50,2025-12-12,08:39:50,Merry,media/system,main,‎video note omitted
WA-0516,2025-12-12T08:40:28,2025-12-12,08:40:28,Merry,media/system,main,"‎Video call, ‎No answer"
WA-0517,2025-12-12T08:41:20,2025-12-12,08:41:20,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0518,2025-12-12T08:41:45,2025-12-12,08:41:45,Merry,text,main,Face me
WA-0519,2025-12-12T08:41:56,2025-12-12,08:41:56,Merry,text,main,Quit being a coward and face me
WA-0520,2025-12-12T08:42:23,2025-12-12,08:42:23,Merry,text,main,Quit avoiding me as a problem and face me
WA-0521,2025-12-12T08:42:29,2025-12-12,08:42:29,Merry,text,main,Do what you promised already
WA-0522,2025-12-12T08:42:36,2025-12-12,08:42:36,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0523,2025-12-12T08:43:19,2025-12-12,08:43:19,Merry,text,main,Do what u promised me
WA-0524,2025-12-12T08:49:15,2025-12-12,08:49:15,Merry,text,main,The longer you ignore me the more pissed off I get
WA-0525,2025-12-12T08:49:48,2025-12-12,08:49:48,Merry,media/system,main,‎audio omitted
WA-0526,2025-12-12T08:50:37,2025-12-12,08:50:37,Merry,media/system,main,‎audio omitted
WA-0527,2025-12-12T08:51:21,2025-12-12,08:51:21,Merry,media/system,main,‎audio omitted
WA-0528,2025-12-12T08:52:02,2025-12-12,08:52:02,Merry,text,main,It’s December 12 it’s been almost a full month since thanksgiving
WA-0529,2025-12-12T08:52:06,2025-12-12,08:52:06,Merry,text,main,Now put up or shut up
WA-0530,2025-12-12T08:52:23,2025-12-12,08:52:23,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0531,2025-12-12T08:53:01,2025-12-12,08:53:01,Merry,text,main,Loser gah
WA-0532,2025-12-12T09:02:03,2025-12-12,09:02:03,Merry,media/system,main,‎video note omitted
WA-0533,2025-12-12T09:02:56,2025-12-12,09:02:56,Merry,media/system,main,‎video note omitted
WA-0534,2025-12-12T09:03:16,2025-12-12,09:03:16,Merry,text,main,Well I guess I ain’t gotta best friend no more
WA-0535,2025-12-12T09:03:37,2025-12-12,09:03:37,Merry,text,main,And I don’t feel bad about it because the motherfucker kept making me promises never would keep them so what the fuck did I lose?
WA-0536,2025-12-12T09:03:57,2025-12-12,09:03:57,Merry,media/system,main,‎audio omitted
WA-0537,2025-12-12T09:04:49,2025-12-12,09:04:49,Merry,media/system,main,‎audio omitted
WA-0538,2025-12-12T09:06:18,2025-12-12,09:06:18,Derek ********,text,main,Hey 👋 Hi 👋 How R-ya? 👋
WA-0539,2025-12-12T09:06:25,2025-12-12,09:06:25,Merry,text,main,There he is
WA-0540,2025-12-12T09:06:39,2025-12-12,09:06:39,Merry,text,main,Are you ever going to do what I’ve been promising for a year
WA-0541,2025-12-12T09:06:43,2025-12-12,09:06:43,Merry,text,main,Youve
WA-0542,2025-12-12T09:06:52,2025-12-12,09:06:52,Derek ********,text,main,"Oh, we're still here, huh?  ⏎  ⏎ That sucks...."
WA-0543,2025-12-12T09:07:05,2025-12-12,09:07:05,Merry,text,main,Yeah we are staying here til I’ve had my face to face
WA-0544,2025-12-12T09:07:16,2025-12-12,09:07:16,Derek ********,text,main,"K, I'll wait"
WA-0545,2025-12-12T09:07:17,2025-12-12,09:07:17,Merry,text,main,That you PROMISED
WA-0546,2025-12-12T09:07:27,2025-12-12,09:07:27,Merry,text,main,k so will I but not that long
WA-0547,2025-12-12T09:07:29,2025-12-12,09:07:29,Merry,text,main,I’ll fuck off
WA-0548,2025-12-12T09:07:33,2025-12-12,09:07:33,Derek ********,text,main,"Yup, I did"
WA-0549,2025-12-12T09:07:44,2025-12-12,09:07:44,Merry,text,main,I’ll fuck the fuck so far fucking off
WA-0550,2025-12-12T09:07:46,2025-12-12,09:07:46,Merry,text,main,If u don’t
WA-0551,2025-12-12T09:07:50,2025-12-12,09:07:50,Merry,text,main,In a timely manner
WA-0552,2025-12-12T09:08:21,2025-12-12,09:08:21,Merry,text,main,This is our last non face to face convo until I get it
WA-0553,2025-12-12T09:08:28,2025-12-12,09:08:28,Merry,text,main,So say what you wanna
WA-0554,2025-12-12T09:08:31,2025-12-12,09:08:31,Derek ********,text,main,"Some ""fucking off"" will have to be done prior"
WA-0555,2025-12-12T09:08:49,2025-12-12,09:08:49,Merry,text,main,I can fuck off now if you’re gonna keep jerking me around about  it
WA-0556,2025-12-12T09:09:03,2025-12-12,09:09:03,Derek ********,text,main,"This isn't how to communicate with me, Merry.  ⏎ I'm not that guy"
WA-0557,2025-12-12T09:09:18,2025-12-12,09:09:18,Merry,text,main,I’m not that girl to play with right now
WA-0558,2025-12-12T09:09:33,2025-12-12,09:09:33,Merry,text,main,You come up witha Solution
WA-0559,2025-12-12T09:09:44,2025-12-12,09:09:44,Merry,text,main,You tell me what you’re going to do to fix this and when
WA-0560,2025-12-12T09:09:47,2025-12-12,09:09:47,Derek ********,text,main,It will happen when it doesn't feel like this.     Period
WA-0561,2025-12-12T09:09:55,2025-12-12,09:09:55,Merry,text,main,Ok I’m not playing this game
WA-0562,2025-12-12T09:10:06,2025-12-12,09:10:06,Merry,text,main,Where I have to appease you just right to get what u already promised
WA-0563,2025-12-12T09:10:07,2025-12-12,09:10:07,Merry,text,main,Bye
WA-0564,2025-12-12T09:10:36,2025-12-12,09:10:36,Merry,text,main,I’m not hanging around like this until it feels just right for you
WA-0565,2025-12-12T09:10:50,2025-12-12,09:10:50,Merry,text,main,If you ever decide to do the thing you promised our friendship can then resume
WA-0566,2025-12-12T09:11:03,2025-12-12,09:11:03,Merry,text,main,Until then fuck it
WA-0567,2025-12-12T09:11:45,2025-12-12,09:11:45,Merry,text,main,I’m not gonna block you. You can send the video of you apologizing for taking so long whenever. The connection will remain open
WA-0568,2025-12-12T09:12:09,2025-12-12,09:12:09,Merry,text,main,If you ever decide you miss me
WA-0569,2025-12-12T09:12:12,2025-12-12,09:12:12,Merry,text,main,You know what to do
WA-0570,2025-12-12T09:13:18,2025-12-12,09:13:18,Merry,media/system,main,‎video note omitted
WA-0571,2025-12-12T09:13:47,2025-12-12,09:13:47,Merry,text,main,See how far being stubborn gets you here this time
WA-0572,2025-12-12T09:14:07,2025-12-12,09:14:07,Merry,text,main,I mean if you don’t care that I will disappear that’s another thing you might be fine with me fucking off
WA-0573,2025-12-12T09:14:15,2025-12-12,09:14:15,Merry,text,main,U sure act like it
WA-0574,2025-12-12T09:14:38,2025-12-12,09:14:38,Merry,text,main,It’s way past thanksgiving my guy
WA-0575,2025-12-12T09:14:45,2025-12-12,09:14:45,Merry,text,main,Do what you promised if you want your friend back
WA-0576,2025-12-12T09:14:57,2025-12-12,09:14:57,Merry,text,main,And if you don’t want her back keep doing this
WA-0577,2025-12-12T09:15:26,2025-12-12,09:15:26,Merry,text,main,Bc it’s never gonna not feel like this. Bc YOU pushed it off too far too many times
WA-0578,2025-12-12T09:15:36,2025-12-12,09:15:36,Merry,text,main,And now it will always feel like this
WA-0579,2025-12-12T09:15:54,2025-12-12,09:15:54,Merry,text,main,The onus is on YOU now
WA-0580,2025-12-12T09:15:58,2025-12-12,09:15:58,Merry,text,main,YOU made the promises
WA-0581,2025-12-12T09:16:03,2025-12-12,09:16:03,Merry,text,main,YOU didn’t keep the promises
WA-0582,2025-12-12T09:16:12,2025-12-12,09:16:12,Merry,text,main,YOU get to fulfill the promises or I am going away now
WA-0583,2025-12-12T09:16:25,2025-12-12,09:16:25,Merry,text,main,You don’t sing with me when u promised and I let it go
WA-0584,2025-12-12T09:16:30,2025-12-12,09:16:30,Merry,text,main,Now this
WA-0585,2025-12-12T09:16:34,2025-12-12,09:16:34,Merry,text,main,You promise me things
WA-0586,2025-12-12T09:16:39,2025-12-12,09:16:39,Merry,text,main,You have no intention of doing
WA-0587,2025-12-12T09:16:41,2025-12-12,09:16:41,Merry,text,main,And I’m over ot
WA-0588,2025-12-12T09:16:59,2025-12-12,09:16:59,Merry,text,main,lol duet partner
WA-0589,2025-12-12T09:17:05,2025-12-12,09:17:05,Merry,text,main,LOLOLOLOLOL DUET PARTNERLOLOLOOLO
WA-0590,2025-12-12T09:17:12,2025-12-12,09:17:12,Merry,text,main,no you’re not
WA-0591,2025-12-12T09:17:19,2025-12-12,09:17:19,Merry,text,main,You’re a guy that sang A duet with me
WA-0592,2025-12-12T09:17:43,2025-12-12,09:17:43,Merry,text,main,I’m so disappointed in you
WA-0593,2025-12-12T09:18:10,2025-12-12,09:18:10,Merry,text,main,And now you’re the guy that NEVER let me see his face when he promised
WA-0594,2025-12-12T09:18:17,2025-12-12,09:18:17,Merry,text,main,You PROMISED
WA-0595,2025-12-12T09:18:20,2025-12-12,09:18:20,Merry,text,main,YOU PROMISED
WA-0596,2025-12-12T09:18:30,2025-12-12,09:18:30,Merry,text,main,and it’s now never going to not feel like THIS
WA-0597,2025-12-12T09:18:32,2025-12-12,09:18:32,Merry,text,main,until u DO
WA-0598,2025-12-12T09:18:42,2025-12-12,09:18:42,Merry,text,main,SO DO IT or tell me you’re not gonna
WA-0599,2025-12-12T09:18:52,2025-12-12,09:18:52,Merry,text,main,Either way I’m backing way the fuck out of this shit until you do
WA-0600,2025-12-12T09:19:17,2025-12-12,09:19:17,Merry,text,main,It’s fine you probably have a million more starmaker chicks to replace me
WA-0601,2025-12-12T09:20:13,2025-12-12,09:20:13,Merry,text,main,I don’t wanna read your words you’re typing I WANT TO SEE THEM COMING OUT OF YOUR FACE
WA-0602,2025-12-12T09:20:28,2025-12-12,09:20:28,Merry,text,main,and they will mean SHIT to me until I see them that way
WA-0603,2025-12-12T09:20:55,2025-12-12,09:20:55,Merry,text,main,You’re either gonna do what u promise when u promised or I’m not gonna be here for it
WA-0604,2025-12-12T09:21:33,2025-12-12,09:21:33,Merry,text,main,I’m soooooo over it
WA-0605,2025-12-12T09:23:16,2025-12-12,09:23:16,Derek ********,text,main,"When you can make,  ⏎  or even just display, ⏎   one single consideration ⏎     in an outward direction ⏎ then I will continue to make sure someone is placing considerations into this pre-existing complex  _(that I'm actively trying to work on, whether you're happy with my progress or not - and which we have discussed together at length, and that you've hen I will PROMISE just as readily, that a video call will never happen between us, to protect my progress _from_ you."
WA-0606,2025-12-12T09:23:34,2025-12-12,09:23:34,Merry,text,main,No
WA-0607,2025-12-12T09:23:37,2025-12-12,09:23:37,Merry,text,main,Not good enough
WA-0608,2025-12-12T09:23:42,2025-12-12,09:23:42,Merry,text,main,So what you promise or go away
WA-0609,2025-12-12T09:23:44,2025-12-12,09:23:44,Merry,text,main,Do
WA-0610,2025-12-12T09:24:02,2025-12-12,09:24:02,Merry,text,main,I’m not doing anything else for you until I get kine
WA-0611,2025-12-12T09:24:04,2025-12-12,09:24:04,Merry,text,main,Mine
WA-0612,2025-12-12T09:24:17,2025-12-12,09:24:17,Merry,text,main,U pushed it too far
WA-0613,2025-12-12T09:24:26,2025-12-12,09:24:26,Merry,text,main,I want what you promised or I’m going away
WA-0614,2025-12-12T09:24:44,2025-12-12,09:24:44,Merry,text,main,I want what you’ve been promising the whole past YEAR
WA-0615,2025-12-12T09:24:47,2025-12-12,09:24:47,Merry,text,main,or I’m done with this
WA-0616,2025-12-12T09:24:59,2025-12-12,09:24:59,Merry,text,main,Bye
WA-0617,2025-12-12T09:25:29,2025-12-12,09:25:29,Merry,text,main,Here’s the thing tho at this point as many promises as you’ve broken to me I DONT OWE YOU SHIT
WA-0618,2025-12-12T09:25:32,2025-12-12,09:25:32,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0619,2025-12-12T09:25:59,2025-12-12,09:25:59,Merry,text,main,You owe ME shit bow
WA-0620,2025-12-12T09:26:00,2025-12-12,09:26:00,Merry,text,main,Now
WA-0621,2025-12-12T09:26:06,2025-12-12,09:26:06,Merry,text,main,So pay up or GTFO
WA-0622,2025-12-12T09:26:10,2025-12-12,09:26:10,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0623,2025-12-12T09:26:35,2025-12-12,09:26:35,Merry,text,main,Come back here shithead
WA-0624,2025-12-12T09:26:48,2025-12-12,09:26:48,Merry,text,main,You know what fuck you and fuck this
WA-0625,2025-12-12T09:27:01,2025-12-12,09:27:01,Merry,text,main,"If you ever miss me, you can send a video of you saying so right here"
WA-0626,2025-12-12T09:27:06,2025-12-12,09:27:06,Merry,text,main,Until then… have a nice life
WA-0627,2025-12-12T09:27:16,2025-12-12,09:27:16,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0628,2025-12-12T09:28:05,2025-12-12,09:28:05,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0629,2025-12-12T09:28:46,2025-12-12,09:28:46,Merry,text,main,This thing where you disappear bc u wanna be done with the convo? Yeah fuck that too
WA-0630,2025-12-12T09:28:54,2025-12-12,09:28:54,Merry,media/system,main,"‎Video call, ‎No answer"
WA-0631,2025-12-12T09:29:41,2025-12-12,09:29:41,Merry,text,main,In that case
WA-0632,2025-12-12T09:29:53,2025-12-12,09:29:53,Merry,text,main,If you ever want me back or to speak to me again - you know what to do
WA-0633,2025-12-12T09:29:59,2025-12-12,09:29:59,Merry,text,main,In fucking off
WA-0634,2025-12-12T09:30:47,2025-12-12,09:30:47,Derek ********,text,main,🧐 Seriously?  ↑
WA-0635,2025-12-12T09:30:59,2025-12-12,09:30:59,Merry,text,main,Seriously
WA-0636,2025-12-12T09:31:18,2025-12-12,09:31:18,Merry,text,main,U told me for a year and pushed that date off and off and off
WA-0637,2025-12-12T09:31:30,2025-12-12,09:31:30,Derek ********,text,main,You need to view your own existence from a mirror on the wall sometimes....
WA-0638,2025-12-12T09:31:36,2025-12-12,09:31:36,Merry,text,main,Every time acting like I was in the wrong for being upset
WA-0639,2025-12-12T09:31:45,2025-12-12,09:31:45,Merry,text,main,So do you asshole
WA-0640,2025-12-12T09:32:09,2025-12-12,09:32:09,Merry,text,main,Make me hit this starmaker unfriend button
WA-0641,2025-12-12T09:32:20,2025-12-12,09:32:20,Merry,text,main,I’m over this
WA-0642,2025-12-12T09:32:21,2025-12-12,09:32:21,Derek ********,text,main,You're *extremely* wrong for being so outwardly upset
WA-0643,2025-12-12T09:32:25,2025-12-12,09:32:25,Derek ********,text,main,EXTREMELY
WA-0644,2025-12-12T09:32:28,2025-12-12,09:32:28,Merry,text,main,I don’t care abynore
WA-0645,2025-12-12T09:32:33,2025-12-12,09:32:33,Merry,text,main,Give what u promised
WA-0646,2025-12-12T09:32:37,2025-12-12,09:32:37,Derek ********,text,main,"Oh, thank God"
WA-0647,2025-12-12T09:32:38,2025-12-12,09:32:38,Merry,text,main,Or go away
WA-0648,2025-12-12T09:32:56,2025-12-12,09:32:56,Derek ********,text,main,You don't care anymore great
WA-0649,2025-12-12T09:34:48,2025-12-12,09:34:48,Merry,text,main,Certainly not my duet partner
WA-0650,2025-12-12T09:35:23,2025-12-12,09:35:23,Merry,text,main,It’s staying that way this time
WA-0651,2025-12-12T09:35:29,2025-12-12,09:35:29,Merry,text,main,Bc that guy don’t give a shit about me or my needs
WA-0652,2025-12-12T09:35:42,2025-12-12,09:35:42,Merry,text,main,And has consistently proven it to be true over the past year
WA-0653,2025-12-12T09:35:58,2025-12-12,09:35:58,Merry,text,main,Even the very foundation our friendship was built on was another promise he didn’t keep
WA-0654,2025-12-12T09:36:26,2025-12-12,09:36:26,Derek ********,text,main,"I'll  tell you what.....I'll find a FRIEND who will help me work on my complexes, not make them worse. ⏎  ⏎ Then once I'm comfortable on camera, I'll come back & chat & sing & be well-adjusted & happy"
WA-0655,2025-12-12T09:36:49,2025-12-12,09:36:49,Merry,text,main,Go find that friend bc I’m obviously not her. I tried but no matter what I say you shut me down
WA-0656,2025-12-12T09:36:55,2025-12-12,09:36:55,Derek ********,text,main,O    m    g . . . . . .   😮
WA-0657,2025-12-12T09:36:59,2025-12-12,09:36:59,Merry,text,main,Good luck finding someone else you won’t just shut down automatically
WA-0658,2025-12-12T09:37:25,2025-12-12,09:37:25,Merry,text,main,If you cared about my needs you would have met my one big need by now and you simply refuse
WA-0659,2025-12-12T09:37:27,2025-12-12,09:37:27,Merry,text,main,Fuck it
WA-0660,2025-12-12T09:37:52,2025-12-12,09:37:52,Merry,text,main,He never sang with me despite tons of promises
WA-0661,2025-12-12T09:38:02,2025-12-12,09:38:02,Derek ********,text,main,Wow
WA-0662,2025-12-12T09:38:04,2025-12-12,09:38:04,Merry,text,main,He never sang with me despite that being what our friendship was built over
WA-0663,2025-12-12T09:38:22,2025-12-12,09:38:22,Merry,text,main,And no matter how many times I tell him seeing his face when he talks some is very important to me HE JUST DOESNT SEEM TO GET IT
WA-0664,2025-12-12T09:38:27,2025-12-12,09:38:27,Merry,text,main,so fuck you and fuck this noise
WA-0665,2025-12-12T09:38:58,2025-12-12,09:38:58,Merry,text,main,No matter what he will paint me out to be the bad guy here and I’m ok with it whatever
WA-0666,2025-12-12T09:39:06,2025-12-12,09:39:06,Merry,text,main,I’m the bad guy bc YOU NEVER FULFIL PROMISES
WA-0667,2025-12-12T09:39:10,2025-12-12,09:39:10,Merry,text,main,we can go with that story
WA-0668,2025-12-12T09:39:29,2025-12-12,09:39:29,Merry,text,main,I demand you fulfill promise you make to me FUCK ME RIGHT
WA-0669,2025-12-12T09:39:42,2025-12-12,09:39:42,Merry,text,main,have fun with J
WA-0670,2025-12-12T09:39:47,2025-12-12,09:39:47,Merry,text,main,She sounds real fun
WA-0671,2025-12-12T09:40:15,2025-12-12,09:40:15,Merry,text,main,Have fun with Izzy
WA-0672,2025-12-12T09:40:19,2025-12-12,09:40:19,Merry,text,main,Have fun with all them
WA-0673,2025-12-12T09:40:26,2025-12-12,09:40:26,Merry,text,main,Tell them I said bye
WA-0674,2025-12-12T09:41:02,2025-12-12,09:41:02,Merry,text,main,Have fun with IDK
WA-0675,2025-12-12T09:41:09,2025-12-12,09:41:09,Merry,text,main,hey here’s an idea why don’t you fuck IDK
WA-0676,2025-12-12T09:41:13,2025-12-12,09:41:13,Merry,text,main,y’all are close right
WA-0677,2025-12-12T09:41:17,2025-12-12,09:41:17,Merry,text,main,Go fuck that bitch
WA-0678,2025-12-12T09:41:47,2025-12-12,09:41:47,Merry,text,main,Youre never gonna fuck ME lord knows you might as well fuck her
WA-0679,2025-12-12T09:45:41,2025-12-12,09:45:41,Merry,text,main,Tell them I said bye or… I dunno… DO THE FUCKING SHIT U PROMISED
WA-0680,2025-12-12T09:49:39,2025-12-12,09:49:39,Merry,text,main,God forbid anyone should make THE MAGICAL DEREK u comfortable lol
WA-0681,2025-12-12T09:49:43,2025-12-12,09:49:43,Merry,text,main,Uncomfortable
WA-0682,2025-12-12T09:50:31,2025-12-12,09:50:31,Merry,text,main,MAKE YOURSELF UnCOMFORTABLE FOR ME. Do it. If I’m worth it. And if I’m not dont.
WA-0683,2025-12-12T09:50:44,2025-12-12,09:50:44,Merry,text,main,If you don’t that means I wasn’t worth it and fuck this friendship in that case goo
WA-0684,2025-12-12T09:50:46,2025-12-12,09:50:46,Merry,text,main,Too
WA-0685,2025-12-12T09:51:09,2025-12-12,09:51:09,Merry,text,main,Hey guess what guess how I feel about PHONE CALLS
WA-0686,2025-12-12T09:51:18,2025-12-12,09:51:18,Merry,text,main,guess what I’ve done for you anyways this whole time
WA-0687,2025-12-12T09:51:25,2025-12-12,09:51:25,Merry,text,main,Fucker
WA-0688,2025-12-12T09:51:51,2025-12-12,09:51:51,Merry,text,main,So over this shit if ur not gonna do the one thing I need to feel connected to it all
WA-0689,2025-12-12T09:51:58,2025-12-12,09:51:58,Merry,text,main,Ever
WA-0690,2025-12-12T09:52:10,2025-12-12,09:52:10,Merry,text,main,Or make me jump thru hoops and act a certain way to get it
WA-0691,2025-12-12T09:52:14,2025-12-12,09:52:14,Merry,text,main,Fuck all those stupid games
WA-0692,2025-12-12T09:52:19,2025-12-12,09:52:19,Merry,text,main,Either I’m worth it or I’m not
WA-0693,2025-12-12T09:52:50,2025-12-12,09:52:50,Merry,text,main,FIGURE IT OUT and answer accordingly - am I or am I not worth being on a fucking camera for 5 minutes Jesus Christ
WA-0694,2025-12-12T09:53:11,2025-12-12,09:53:11,Merry,text,main,Bc if I’m not - fuck this whole shit burn it to the ground now
WA-0695,2025-12-12T09:53:39,2025-12-12,09:53:39,Merry,text,main,I’m NOT playing the game where I wait until you’ve decided I’ve BEEN GOOD long enough
WA-0696,2025-12-12T09:53:44,2025-12-12,09:53:44,Merry,text,main,Fuck that childish noise
WA-0697,2025-12-12T09:53:58,2025-12-12,09:53:58,Merry,text,main,And fuck you for thinking that shits gonna fly at this point
WA-0698,2025-12-12T09:54:52,2025-12-12,09:54:52,Merry,text,main,I do love you and this hurts but you putting me off and never showing me your stupid face when I need it hurts more so
WA-0699,2025-12-12T09:56:11,2025-12-12,09:56:11,Merry,text,main,You promising me HUGE THINGS (huge to me) then never following thru - the disappointment of Derek not doing the thing AGAIN- hurts worse than this
WA-0700,2025-12-12T09:56:44,2025-12-12,09:56:44,Merry,text,main,And is so easy to make me happy. You’re overthinking the shit out of this
WA-0701,2025-12-12T09:56:59,2025-12-12,09:56:59,Merry,text,main,And you’re going to force me to destroy our friendship over it
WA-0702,2025-12-12T09:57:20,2025-12-12,09:57:20,Merry,media/system,main,"‎Voice call, ‎No answer"
